"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"3325814","21074811312000101011000000U4","SYBRIEDGE TECHNOLOGIES","CONCOURS TECHNOLOGIES MEXICANA SA DE CV","333242","Fabricación de maquinaria y equipo para la industria del hule y del plástico","51 a 100 personas","CORREDOR","NINGUNO","CALLE","NINGUNO","CERRADA","NINGUNO","OTRO (ESPECIFIQUE)","CULTIVO","13",,,,"0",,"PARQUE INDUSTRIAL","CIUDAD TEXTIL","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL CIUDAD TEXTIL","13","74160","21","PUEBLA","074","Huejotzingo","0121","Área 4 la Trinida [Ciudad Textil]","0097","004",,"BLANCA.ARRIOJA@SYBRIDGETECH.COM","WWW.SYBRIDGETECH.COM","Fijo","19.15737058","-98.3825049","2014-12"
"3257987","21114332710000691001000000U3","TALLER DE TORNO","SERVICIO IMTTO IND RR SA DE CV","332710","Maquinado de piezas metálicas para maquinaria y equipo en general","31 a 50 personas","AVENIDA","34 PONIENTE","CALLE","7 NORTE","CALLE","5 NORTE","AVENIDA","36 PONIENTE","504",,,,,,"COLONIA","SANTA MARIA",,,,"72080","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","3578","017",,"CONTABILIDAD@SYMARR.COM",,"Fijo","19.05900735","-98.19420578","2010-07"
"3330333","21041332999000075000000000U3","TALLER IE - EFFORT SA DE CV","TALLER IE - EFFORT SA DE CV","332999","Fabricación de otros productos metálicos","51 a 100 personas",,"MARAVILLAS",,"CAMINO A SAN LORENZO",,"PAPALOAPAN",,"NINGUNO",,"SN",,,,,,"LA TRINIDAD SANCTORUM",,,,,"21","PUEBLA","041","Cuautlancingo","0008","Sanctorum","0113","010",,,,"Fijo","19.11507434","-98.26114914","2014-12"
"6377603","21114333992000014001000000U1","TECMAQ","TECMAQ  SA DE CV","333992","Fabricación de maquinaria y equipo para envasar y empacar","51 a 100 personas","CALLE","ALDAMA","CALLE","5 DE MAYO","CALLE","3 DE MAYO","CALLE","2 ORIENTE","33",,,,"0",,"COLONIA","TOLTEPEC ALAMOS",,,,"72350","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","4538","016",,"TECMAQ.2000@HOTMAIL.COM","WWW.TECMAQ.COM","Fijo","19.03160148","-98.15007146","2010-07"
"6377374","21114336360000011002000000U4","TEFLU","TECNICAS DE FLUIDOS SA DE CV","336360","Fabricación de asientos y accesorios interiores para vehículos automotores","251 y más personas","CALLE","CAMINO REAL A SAN PABLO","CALLE","18 DE MARZO","CALLE","NINGUNO","AVENIDA","CARRETERA VÍA CORTA A SANTA ANA","26",,,,"0","SN","COLONIA","SAN PABLO XOCHIMEHUACAN",,,,"72014","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","5451","027",,"jprios@grupoabx.com","WWW.TEFLU.COM.MX","Fijo","19.11188977","-98.18351092","2010-07"
"9322739","21041336390000154000000000U4","TENNECO","TENNECO MEXICO ","336390","Fabricación de otras partes para vehículos automotrices","31 a 50 personas","PRIVADA","NINGUNO","PRIVADA","NINGUNO","PRIVADA","NINGUNO","PRIVADA","NINGUNO",,"SN",,,,,"PARQUE INDUSTRIAL","FINSA","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL FINSA PUEBLA",,"72710","21","PUEBLA","041","Cuautlancingo","0008","Sanctorum","0274","006",,,,"Fijo","19.11735987","-98.23974542","2020-11"
"6879944","21041336390000127000021127S0","TENNECO FINSA","AUTOPARTES WALKER S DE RL DE CV","336390","Fabricación de otras partes para vehículos automotrices","251 y más personas","CALLE","ÉBANO","CALLE","SIN REFERENCIA","CALLE","NINGUNO","CALLE","SIN REFERENCIA","0","SN",,,"0","SN","PARQUE INDUSTRIAL","FINSA","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL FINSA PUEBLA","SN","72000","21","PUEBLA","041","Cuautlancingo","0008","Sanctorum","0274","004",,"AMARTINEZ5@TENNECO.COM",,"Fijo","19.11568679","-98.24060221","2019-04"
"6228610","21136331111000011000008143S9","TERNIUM LARGOS PUEBLA","TERNIUM MEXICO SA DE CV","331111","Complejos siderúrgicos","251 y más personas","CALLE","AUTOPISTA MEXICO PUEBLA KM 108","CALLE","BENITO JUAREZ","CALLE","ARBOLEDAS DEL RIO PRIETO","CALLE","A TLALTENANGO","0","SN",,,,,"COLONIA","SAN MIGUEL XOXTLA",,,,"62720","21","PUEBLA","136","San Miguel Xoxtla","0001","San Miguel Xoxtla","0034","009",,"LSIDA@TERNIUM.COM.MX",,"Fijo","19.17354444","-98.30951853","2010-07"
"9343631","21074336330000026000000000U1","THYSSENKRUPP","THYSSENKRUPP PRESTA DE MEXICO SA DE CV","336330","Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices","251 y más personas","CORREDOR","NINGUNO","CORREDOR","NINGUNO","CALLE","NINGUNO","EJE VIAL","NINGUNO","1",,,,,"MANZANA 4","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL CIUDAD TEXTIL HUEJOTZINGO PUEBLA","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL CIUDAD TEXTIL",,,"21","PUEBLA","074","Huejotzingo","0121","Área 4 la Trinida [Ciudad Textil]","0097","002",,"ARACELY.CHAVEZ@THYSSENKRUPP.COM",,"Fijo","19.16199742","-98.3831543","2021-05"
"6379088","21041336320000025001000000U3","THYSSENKRUPP AUTOMOTIVE SYSTEMS DE MÉXICO SA DE CV","THYSSENKRUPP AUTOMOTIVE SYSTEMS DE MÉXICO SA DE CV","336330","Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices","251 y más personas","CALLE","NINGUNO","CALLE","5","OTRO (ESPECIFIQUE)","99","CALLE","NINGUNO","32",,,,"0",,"PARQUE INDUSTRIAL","FINSA","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL FINSA PUEBLA","32","72710","21","PUEBLA","041","Cuautlancingo","0008","Sanctorum","0274","006",,"LAURA.BARCENA@THYSSENKRUPP.COM",,"Fijo","19.12009472","-98.23867356","2010-07"
"6376996","21041332999000033012009665M2","THYSSENKRUPP MATERIALS DE MÉXICO SA DE CV","THYSSENKRUPP MATERIALS DE MEXICO SA DE CV","331220","Fabricación de otros productos de hierro y acero","251 y más personas","AVENIDA","SAN LORENZO ALMECATLA","CALLE","ENRIQUE","CALLE","TULE","CALLE","ANTONIO","0","SN",,,"0",,"PARQUE INDUSTRIAL","BRALEMEX","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL FINSA PUEBLA","0","72710","21","PUEBLA","041","Cuautlancingo","0008","Sanctorum","0274","005",,"ROSALBA.LUNA@LAGERMEX.COM.MX",,"Fijo","19.11859956","-98.24525428","2010-07"
"6376802","21136336310000016000000000U1","THYSSENKRUPP METALURGICA DE MEXICO","THYSSENKRUPP METALURGICA DE MEXICO SA DE CV","336310","Fabricación de motores de gasolina y sus partes para vehículos automotrices","251 y más personas","AVENIDA","A SANTA AGUEDA","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","1",,,,"0",,"RINCONADA","SAN MIGUEL XOXTLA",,,,"72620","21","PUEBLA","136","San Miguel Xoxtla","0001","San Miguel Xoxtla","0034","038",,"ARMIN.COLORADO@THYSSENKRUPP.COM","WWW.THYSSENKRUPP.COM","Fijo","19.17582186","-98.30676422","2010-07"
"6379036","21136336330000016000025568M9","THYSSENKRUPP PRESTA DE MÉXICO SA DE CV","THYSSENKRUPP PRESTA DE MEXICO SA DE CV","336330","Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices","251 y más personas","CIRCUITO","ESTEBAN DE ANTUÑANO","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","CALLE","MANZANA 800","1",,,,"0",,"PARQUE INDUSTRIAL","CIUDAD TEXTIL PUEBLA","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL CIUDAD TEXTIL","1","74160","21","PUEBLA","074","Huejotzingo","0121","Área 4 la Trinida [Ciudad Textil]","0097","002",,"ARACELY.CHAVEZ@THYSSENKRUPP-AUTOMOTIVE.COM","WWW.THYSSENKRUPP.COM","Fijo","19.16197937","-98.38335063","2010-07"
"6378443","21041336320000035000000000U2","TRUCK LITE S DE RL DE CV","TRUCK LITE S DE RL DE CV","336320","Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores","101 a 250 personas","CALLE","NINGUNO","AVENIDA","SAN LORENZO ALMECATLA","CALLE","NINGUNO","CALLE","28 DE NOVIEMBRE","200","NAVE 14",,,"0",,"PARQUE INDUSTRIAL","FINSA","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL FINSA PUEBLA",,"72710","21","PUEBLA","041","Cuautlancingo","0008","Sanctorum","0274","001",,"VMORO@TRUCK-LITE.COM",,"Fijo","19.11477762","-98.24293037","2010-07"
"6785310","21041332211000035000000000U7","TRUPER","TRUPER SERVICIOS SA DE CV","332211","Fabricación de herramientas de mano metálicas sin motor","101 a 250 personas","CALLE","PERIFERICO ECOLOGICO","CALLE","28 DE NOVIEMBRE","AVENIDA","SAN LORENZO ALMECATLA","CALLE","NINGUNO","2","A",,,"0","SN","COLONIA","SANCTORUM",,,,,"21","PUEBLA","041","Cuautlancingo","0008","Sanctorum","0128","005",,"JEVALENCIAA@TRUPER.COM","WWWTRUPER.COM.MX","Fijo","19.1336402","-98.24881824","2017 03"
"6319561","21114332310000286001000000U1","TTS","TORRES TRANSMISIÓN Y SUBESTACIONES SA DE CV","332310","Fabricación de estructuras metálicas","51 a 100 personas","CARRETERA","FEDERAL PUEBLA-TLAXCALA","OTRO (ESPECIFIQUE)","SIN REFERENCIA","CALLE","110 PONIENTE","CALLE","SIN REFERENCIA","10611",,,,"0",,"COLONIA","SAN JERONIMO CALERAS",,,,"72100","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","2705","001",,"CARMONA.H@IACSA.COM",,"Fijo","19.09756652","-98.20739025","2010-07"
"6878215","21119336320000015000009885S8","TWB DE MEXICO","TWB DE MEXICO SA DE CV","336320","Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores","51 a 100 personas","AVENIDA","PASEO ÓPERA","CALLE","PASEO SINFONÍA","CALLE","PASEO SINFONÍA","CALLE","PASEO SINFONÍA","303",,"CORPORATIVO ANGELOPOLIS","PISO 3",,,"COLONIA","LOMAS DE ANGELOPOLIS",,,,"72830","21","PUEBLA","119","San Andrés Cholula","0013","San Bernardino Tlaxcalancingo","0565","011",,"ARTURO.LOYA@TWBCOMPANY.COM",,"Fijo","18.99271301","-98.27702168","2019-04"
"6378668","21041336320000093002009885M1","TWB DE MÉXICO SA DE CV","TWB DE MEXICO SA DE CV","336320","Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores","101 a 250 personas","AVENIDA","SAN LORENZO ALMECATLA","CALLE","ENRIQUE","CALLE","TULE","CALLE","ANTONIO","117",,,,"0",,"PARQUE INDUSTRIAL","BRALEMEX","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL FINSA PUEBLA","117","72710","21","PUEBLA","041","Cuautlancingo","0008","Sanctorum","0274","005",,"ARTURO.LOYA@TWBCOMPANY.COM",,"Fijo","19.11887565","-98.24510858","2014-12"
"3257366","21114332710002614011000000U3","UNICAR MEXICANA SA DE CV","UNICAR MEXICANA SA DE CV","336370","Fabricación de piezas metálicas troqueladas para vehículos automotrices","101 a 250 personas","DIAGONAL","Diagonal Defensores de la República","CALLE","Acueducto","PRIVADA","Obrero Campesina","CALLE","Acueducto","1371",,,,"0",,"COLONIA","OBRERO CAMPESINA",,,,"72250","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","3563","027",,"CONTABILIDAD@UNICARMEX.COM","WWW.UNICARMEX.COM","Fijo","19.06359361","-98.17355701","2010-07"
"6271723","21140339112000037002010009M6","US COTTON","US COTTON MEXICO S DE RL DE CV","339112","Fabricación de material desechable de uso médico","251 y más personas","CALLE","24 ORIENTE","CALLE","8 NORTE","CALLE","6 NORTE","CALLE","30 ORIENTE","602",,,,"0",,"BARRIO","DE JESUS TLATEMPA",,,,"72760","21","PUEBLA","140","San Pedro Cholula","0001","Cholula de Rivadavia","0380","009",,"LYDIA.MATUS@USCOTTON.COM","WWW.ZUM.COM","Fijo","19.06973616","-98.29733467","2010-07"
"3452940","21114332999000122001000000U8","VENTILACION Y TRANSFORMACION DE AIRE HERMEG",,"332999","Fabricación de otros productos metálicos","31 a 50 personas","CALLE","2 ORIENTE","CALLE","3 DE MAYO","CALLE","5 DE MAYO","CALLE","4 ORIENTE","42","B",,,,,"COLONIA","TOLTEPEC LOS ALAMOS",,,,"72350","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","4538","009","2222535214",,"WWW.LAYSE.COM","Fijo","19.03080176","-98.1494086","2010-07"
"3331062","21041336390000074000000000U4","VEROSTAMP","BANCO ACTINVER INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO ACTINVER SA","336390","Fabricación de otras partes para vehículos automotrices","31 a 50 personas","CALLE","ENRIQUE","CALLE","ANTONIO","CALLE","PATXI","CERRADA","LAUREL","6",,,,,,"PARQUE INDUSTRIAL","FINSA","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL FINSA PUEBLA","6","72710","21","PUEBLA","041","Cuautlancingo","0008","Sanctorum","0274","001",,"VEROSTAMPSADECV@GMAIL.COM","WWW.VEROSTAMP.COM","Fijo","19.11623348","-98.24254423","2014-12"
"6856257","21074336360000045001000000U8","VIZA AUTO MEXICO SA DE CV","VIZA AUTO MEXICO SA DE CV","336360","Fabricación de asientos y accesorios interiores para vehículos automotores","101 a 250 personas","CARRETERA","HUEJOTZINGO AEROPUERTO","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","CALLE","MANZANA 800","4",,,,"0",,"PARQUE INDUSTRIAL","CUARTO BARRIO","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL CIUDAD TEXTIL",,"74160","21","PUEBLA","074","Huejotzingo","0034","Los Dedos [Parque Industrial]","0097","001",,"MOTSE.TECUANHUEY@VIZAAUTO.COM","WWW.VIZAAUTO.COM","Fijo","19.16423965","-98.38208566","2019-04"
"6377803","21041336110000027000010006S4","VOLKSWAGEN DE MÉXICO SA DE CV","VOLKSWAGEN DE MEXICO SA DE CV","336110","Fabricación de automóviles y camionetas","251 y más personas","AUTOPISTA","28 DE NOVIEMBRE","OTRO (ESPECIFIQUE)","ECOLOGICO","PRIVADA","SAN LORENZO ALMECATLA","OTRO (ESPECIFIQUE)","ECOLOGICO","0","SN",,,"0",,"ZONA INDUSTRIAL","SAN LORENZO ALMECATLA","ZONA INDUSTRIAL","ZONA INDUSTRIAL SANCTORUM",,"72700","21","PUEBLA","041","Cuautlancingo","0008","Sanctorum","0128","001",,"LUIS.MARQUEZ@VW.COM.MX",,"Fijo","19.1195341","-98.25570174","2010-07"
"6779883","21034336110000014001010006S7","VOLKSWAGEN DE MÉXICO SA DE CV","VOLKSWAGEN DE MEXICO SA DE CV","336110","Fabricación de automóviles y camionetas","51 a 100 personas","CALLE","TLAXCALA","CALLE","CAMINO NACIONAL","CALLE","TABACHINES","CALLE","FAUSTO ORTEGA","535",,,,"0",,"ZONA INDUSTRIAL","OCOTLÁN","ZONA INDUSTRIAL","ZONA INDUSTRIAL SANCTORUM",,"72680","21","PUEBLA","034","Coronango","0003","San Francisco Ocotlán (Ocotlán)","0119","036",,"LUIS.MARQUEZ@VW.COM.MX",,"Fijo","19.12004429","-98.26532331","2017-03"
"6379044","21041336310000027000010006M0","VOLKSWAGEN DE MÉXICO SA DE CV","VOLKSWAGEN DE MEXICO SA DE CV","336310","Fabricación de motores de gasolina y sus partes para vehículos automotrices","251 y más personas","CALLE","AUTOPISTA FEDERAL DE CUOTA MEXICO PUEBLA KM 116","AVENIDA","SAN LORENZO ALMECATLA","PRIVADA","ECOLOGICO","AVENIDA","ECOLOGICO","0","SN",,,,,"ZONA INDUSTRIAL","SAN LORENZO ALMECATLA","ZONA INDUSTRIAL","ZONA INDUSTRIAL SANCTORUM",,"72700","21","PUEBLA","041","Cuautlancingo","0008","Sanctorum","0128","001",,"DANIEL3.GARCIA@VW.COM.MX",,"Fijo","19.11954332","-98.25571098","2010-07"
"6379586","21114336210000034111000000U3","VPS VEHICLE PROTECTION SYSTEMS DE MÉXICO SA DE CV","VPS VEHICLE PROTECTION SYSTEMS DE MEXICO SA DE CV","336210","Fabricación de carrocerías y remolques","101 a 250 personas","PRIVADA","CONSTITUCION","OTRO (ESPECIFIQUE)","4","OTRO (ESPECIFIQUE)","99","OTRO (ESPECIFIQUE)","MANZANA 800","11","F",,,"0",,"ZONA INDUSTRIAL","SAN LORENZO ALMECATLA","ZONA INDUSTRIAL","ZONA INDUSTRIAL SANCTORUM",,"72680","21","PUEBLA","041","Cuautlancingo","0012","San Lorenzo Almecatla","0397","005",,"MENDOZA@SINO-MEXICO.COM",,"Fijo","19.1418628","-98.25838445","2011-03"
"8628749","21041336360000106000000000U7","WEBASTO CONVERTIBLES MEXICO SA DE CV","WEBASTO CONVERTIBLES MEXICO SA DE CV","336360","Fabricación de asientos y accesorios interiores para vehículos automotores","101 a 250 personas","CALLE","SAN BERNARDO","AVENIDA","VICENTE GUERRERO","PRIVADA","SAN JUAN","CALLE","RÍO ATOYAC","10",,,,,,"ZONA INDUSTRIAL","SAN MIGUEL APETLACHICA","ZONA INDUSTRIAL","ZONA INDUSTRIAL SANCTORUM",,"72730","21","PUEBLA","041","Cuautlancingo","0008","Sanctorum","0202","062",,,,"Fijo","19.10802139","-98.25465338","2019-11"
"6272580","21041336210000015001009805M7","WEBASTO CONVERTIBLES MÉXICO SA DE CV","WEBASTO CONVERTIBLES MEXICO SA DE CV","336210","Fabricación de carrocerías y remolques","101 a 250 personas","CALLE","SAN BERNARDO","AVENIDA","CAMINO A SAN LORENZO","AVENIDA","VICENTE GUERRERO","CALLE","RÍO ATOYAC","408",,,,"0",,"ZONA INDUSTRIAL","SANCTORUM","ZONA INDUSTRIAL","ZONA INDUSTRIAL SANCTORUM","408","72730","21","PUEBLA","041","Cuautlancingo","0008","Sanctorum","0202","062",,"SALVADOR.CRUZ@WEBASTO.COM","WWW.WEBASTO.COM","Fijo","19.10787285","-98.25435218","2010-07"
"6856062","21015332710000195001000000U4","WIAMEC","WIAMEC SA DE CV","332710","Maquinado de piezas metálicas para maquinaria y equipo en general","101 a 250 personas","CARRETERA","PUEBLA ORIZABA KM 13.5.","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","PERIFERICO ECOLÓGICO","OTRO (ESPECIFIQUE)","MANZANA 800","0","SN",,,"0",,"ZONA INDUSTRIAL","CHACHAPA","ZONA INDUSTRIAL","ZONA INDUSTRIAL CHACHAPA",,"72990","21","PUEBLA","015","Amozoc","0093","Chachapa [Parque Industrial]","0058","003",,"ISRAELPEREZ@ONVIOROBOTICS.COM",,"Fijo","19.06494751","-98.10770601","2019-04"
"8610698","21132332810000022000000000U1","WOODWORTH RASSINI, S. DE R.L. DE C.V.",,"332810","Recubrimientos y terminados metálicos","51 a 100 personas","CALLE","FEDERAL A MOYOTZINGO","BOULEVARD","AUTOPISTA MÉXICO-PUEBLA","CALLE","BENITO JUÁREZ","BOULEVARD","AUTOPISTA MÉXICO-PUEBLA","0","SN",,,"0","KM.2.5","COLONIA","SANTA MARIA MOYOTZINGO",,,,"74129","21","PUEBLA","132","San Martín Texmelucan","0015","Santa María Moyotzingo","0497","034",,"JJUAREZ@WWIFLINT.COM",,"Fijo","19.26232667","-98.41485226","2019-11"
"9307276","29039311110000024000040227S6","AGROMAS","PRODUCTOS AGROINDUSTRIALES AZTECA SA DE CV","311110","Elaboración de alimentos para animales","31 a 50 personas","CARRETERA","MEXICO-VERACRUZ","CALLE","NINGUNO","OTRO (ESPECIFIQUE)","SIN REFERENCIA","CALLE","NINGUNO",,"SN",,,,,"BARRIO","SAN AGUSTIN",,,,"90460","29","TLAXCALA","039","Xaloztoc","0002","San Pedro Tlacotepec","0183","015",,,"AGROMASMEXICO.COM","Fijo","19.39065633","-98.05411712","2020-11"
"4197659","29013434112000251011016404S8","ALIMENTOS BALANCEADOS ALBAPESA","ALIMENTOS BALANCEADOS PENJAMO SA DE CV","311110","Elaboración de alimentos para animales","31 a 50 personas","CALLE","NICOLÁS BRAVO SUR","AVENIDA","MATAMOROS ORIENTE","AVENIDA","ZARAGOZA ORIENTE","AVENIDA","ALLENDE SUR","211",,,,,,"CIUDAD","HUAMANTLA",,,,"90500","29","TLAXCALA","013","Huamantla","0001","Huamantla","0280","015",,,,"Fijo","19.31182205","-97.91899085","2014-12"
"6406251","29010315229000425101000000U0","ALTEC MANUFACTURAS SA DE CV","ALTEC MANUFACTURAS SA DE CV","315229","Confección en serie de otra ropa exterior de materiales textiles","51 a 100 personas","CALLE","EMILIANO ZAPATA","PRIVADA","PRIMERA PRIVADA EMILIANO ZAPATA","CALLE","CAMINO DE JESÚS","CALLE","PEDRO AMADOR REYES","8",,,,"0",,"COLONIA","CENTRO",,,,"90600","29","TLAXCALA","033","Tlaxcala","0017","Santa María Ixtulco","1120","027",,"RECURSOSHUMANOS@ALTECMANUFACTURAS.COM",,"Fijo","19.32931878","-98.19730773","2010-07"
"4196585","29013311513000025001054864S3","ALTECSA","ALTECSA SA DE CV","311513","Elaboración de derivados y fermentos lácteos","101 a 250 personas","AVENIDA","15 DE AGOSTO","CALLE","PRINCIPAL","CALLE","NINGUNO","CALLE","PRINCIPAL","3",,,,"0",,"CIUDAD INDUSTRIAL","XICOTÉNCATL II","CIUDAD INDUSTRIAL","CIUDAD INDUSTRIAL XICOHTÉNCATL II","L 3 Y 4","90509","29","TLAXCALA","013","Huamantla","0001","Huamantla","0492","034",,"LIDIA.MERCADO@ALTECSA.LAT",,"Fijo","19.34174883","-97.92035113","2014-12"
"4192510","29034313113000013001000000U2","ANTEXTEXTIL SA DE CV","ANTEXTEXTIL SA DE CV","313113","Fabricación de hilos para coser y bordar","101 a 250 personas","CALLE","CENTRAL MANZANA 3A LOTE 2","OTRO (ESPECIFIQUE)","UNO","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","MANZANA 800","0","SN",,,"0",,"CIUDAD INDUSTRIAL","XICOHTENCATL III","CIUDAD INDUSTRIAL","CIUDAD INDUSTRIAL XICOHTÉNCATL III",,"90250","29","TLAXCALA","034","Tlaxco","0437","Xicohténcatl III [Ciudad Industrial]","0079","001",,"ALEJANDRO.PRISCO@ANTEX.NET","WWW.ANTEX.NET","Fijo","19.56198832","-98.12593566","2014-12"
"6698876","29005313320000013001012176M3","BUSTEXTIL S.A DE C.V.","BUSTEXTIL SA DE CV","313320","Fabricación de telas recubiertas","51 a 100 personas","CALLE","LIBRAMIENTO","CALLE","CAMINO DE LA CONQUISTA O CAMINO DE CORTÉS","CALLE","NINGUNO","CALLE","NINGUNO","0","SN",,,"0",,"COLONIA","SAN MARCOS",,,,"90640","29","TLAXCALA","005","Apizaco","0009","Santa Anita Huiloac","0768","027",,"JULY@BUSTEXTIL.COM","WWW.BUSTEXTIL.COM.MX","Fijo","19.37738427","-98.14317456","2016-01"
"6406118","29013315229000445001000000U2","CALIDA Y COMPROMISO CFH SC","CALIDA Y COMPROMISO CFH SC","315229","Confección en serie de otra ropa exterior de materiales textiles","51 a 100 personas","CALLE","TERCERA PRIVADA IGNACIO ZARAGOZA","CALLE","ALDAMA ORIENTE","AVENIDA","ZARAGOZA ORIENTE","CALLE","SEGUNDA PRIVADA IGNACIO ZARAGOZA","126",,,,"0",,"BARRIO","SAN SEBASTIÁN",,,,"90508","29","TLAXCALA","013","Huamantla","0001","Huamantla","0280","026",,"CALIDAD_COMPROMISO@HOTMAIL.COM",,"Fijo","19.31331513","-97.91568528","2010-07"
"6406131","29006311215000016002012179M8","CEBADAS Y MALTAS","CEBADAS Y MALTAS S DE RL DE CV","311215","Elaboración de malta","101 a 250 personas","AVENIDA","PABLO DIEZ","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","1",,,,"0",,"ZONA INDUSTRIAL","ZONA INDUSTRIAL","ZONA INDUSTRIAL","ZONA INDUSTRIAL","1","90200","29","TLAXCALA","006","Calpulalpan","0001","Heroica Ciudad de Calpulalpan","0159","033",,"MAYRA.CHAVIRA@GMODELO.COM.MX","WWW.GMODELO.MX","Fijo","19.57959577","-98.5555764","2010-07"
"6406077","29028313113000017001004111S5","COATS MÉXICO SA DE CV","COATS MEXICO SA DE CV","313113","Fabricación de hilos para coser y bordar","251 y más personas","CARRETERA","VÍA CORTA SANTA ANA-PUEBLA","OTRO (ESPECIFIQUE)","PEDREGAL","CALLE","ABRAHAM RODRIGUEZ","CALLE","PROGRESO","20",,,,"0",,"COLONIA","TEOLOCHOLCO",,,,"90850","29","TLAXCALA","028","Teolocholco","0001","Teolocholco","0137","027",,"EMMA.FLORES@COATS.COM","WWW.COATS.COM","Fijo","19.234548","-98.19763474","2010-07"
"6376988","29013311910000037000012146M6","COMERCIALIZADORA GONAC SA DE CV","COMERCIALIZADORA GONAC SA DE CV","311910","Elaboración de botanas","251 y más personas","CALLE","FERIA NACIONAL","OTRO (ESPECIFIQUE)","SIN REFERENCIA","CALLE","VIRGEN DE LA CARIDAD","OTRO (ESPECIFIQUE)","SIN REFERENCIA","7",,,,"0",,"CIUDAD INDUSTRIAL","XICOHTENCALT II","CIUDAD INDUSTRIAL","CIUDAD INDUSTRIAL XICOHTÉNCATL II",,"90500","29","TLAXCALA","013","Huamantla","0001","Huamantla","0492","020",,"ALUNA@GONAC.COM.MX","WWW.GONAC.COM.MX","Fijo","19.34567968","-97.91871138","2010-07"
